id_transaccion,id_cliente,id_producto,fecha_venta,unidades,importe,descuento,almacen,promocion
7001387,100693,2173,23/04/2024,1,8.95,15.0,2,primavera_2024
7001388,114749,2024,18/04/2024,1,6.74,10.0,4,primavera_2024
7001389,105124,3640,01/05/2024,2,3.84,20.0,1,primavera_2024
7001390,101766,2302,01/05/2024,4,14.78,0.0,2,primavera_2024
7001391,100337,2162,25/03/2024,1,16.04,0.0,2,primavera_2024
7001392,101106,2045,28/03/2024,1,5.39,0.0,3,primavera_2024
7001393,106179,3072,05/04/2024,1,19.05,15.0,3,primavera_2024
7001394,109284,2356,09/04/2024,2,10.49,0.0,2,primavera_2024
7001395,110424,2177,13/04/2024,2,0.87,5.0,4,primavera_2024
7001396,107727,2043,29/04/2024,3,15.44,15.0,5,primavera_2024
7001397,103853,2181,01/04/2024,1,8.44,0.0,1,primavera_2024
7001398,112840,2273,04/05/2024,3,9.49,0.0,3,primavera_2024
7001399,111088,2305,29/04/2024,1,19.22,5.0,1,primavera_2024
7001400,101447,2169,18/04/2024,1,12.7,0.0,3,primavera_2024
7001401,113733,2697,17/04/2024,1,3.46,0.0,4,primavera_2024
7001402,102232,2095,17/05/2024,2,7.18,10.0,1,primavera_2024
7001403,114390,2190,22/03/2024,1,22.62,20.0,1,primavera_2024
7001404,110476,2880,23/04/2024,1,19.62,0.0,1,primavera_2024
7001405,111959,2333,09/05/2024,2,9.89,5.0,1,primavera_2024
7001406,105368,2043,09/04/2024,4,15.44,20.0,2,primavera_2024
7001407,113775,2324,18/05/2024,1,10.46,10.0,3,primavera_2024
7001408,109444,2094,24/04/2024,2,3.08,15.0,4,primavera_2024
7001409,104289,2706,16/04/2024,4,3.71,0.0,4,primavera_2024
7001410,108306,2940,19/05/2024,1,3.35,0.0,1,primavera_2024
7001411,110486,2196,28/04/2024,3,12.04,0.0,1,primavera_2024
7001412,108677,3057,03/05/2024,2,17.18,0.0,5,primavera_2024
7001413,108512,2301,16/04/2024,4,22.03,0.0,4,primavera_2024
7001414,106315,2263,27/04/2024,2,18.09,15.0,2,primavera_2024
7001415,104040,2193,21/05/2024,1,20.19,15.0,1,primavera_2024
7001416,114318,2028,02/05/2024,2,15.93,0.0,2,primavera_2024
7001417,104865,2290,01/04/2024,1,4.52,0.0,5,primavera_2024
7001418,106555,2011,30/04/2024,5,15.76,10.0,5,primavera_2024
7001419,107423,2096,07/05/2024,2,20.94,10.0,3,primavera_2024
7001420,102363,3036,10/05/2024,2,23.72,0.0,1,primavera_2024
7001421,107647,2346,13/04/2024,1,9.69,0.0,4,primavera_2024
7001422,100193,2117,30/03/2024,1,15.5,10.0,2,primavera_2024
7001423,113334,2195,28/04/2024,1,11.63,5.0,2,primavera_2024
7001424,105737,2297,23/05/2024,1,8.15,15.0,3,primavera_2024
7001425,106631,2023,19/05/2024,1,4.64,0.0,1,primavera_2024
7001426,105509,2336,22/04/2024,2,16.14,0.0,2,primavera_2024
7001427,108031,2214,02/05/2024,2,8.15,20.0,1,primavera_2024
7001428,113633,2017,10/04/2024,1,9.17,0.0,3,primavera_2024
7001429,107907,2140,09/04/2024,2,22.06,0.0,5,primavera_2024
7001430,113630,2007,08/05/2024,2,2.51,0.0,2,primavera_2024
7001431,100039,2315,13/05/2024,1,13.2,0.0,2,primavera_2024
7001432,112176,2251,07/04/2024,1,9.42,0.0,4,primavera_2024
7001433,103461,2329,16/04/2024,1,21.34,0.0,4,primavera_2024
7001434,105436,2123,01/05/2024,1,21.4,10.0,4,primavera_2024
7001435,109795,3193,22/03/2024,1,14.73,10.0,2,primavera_2024
7001436,104841,3600,02/05/2024,1,3.54,0.0,1,primavera_2024
7001437,102495,2217,31/03/2024,2,24.22,10.0,1,primavera_2024
7001438,113760,2170,28/04/2024,2,11.68,0.0,1,primavera_2024
7001439,113435,2184,05/04/2024,1,2.3,5.0,2,primavera_2024
7001440,101100,2192,22/04/2024,1,20.84,0.0,5,primavera_2024
7001441,106140,2241,17/04/2024,5,8.37,0.0,3,primavera_2024
7001442,107705,2015,01/04/2024,3,10.37,0.0,1,primavera_2024
7001443,112398,2030,27/04/2024,1,12.43,0.0,3,primavera_2024
7001444,108278,2075,28/03/2024,2,2.44,10.0,1,primavera_2024
7001445,108456,2325,24/04/2024,1,8.36,0.0,2,primavera_2024
7001446,105092,2274,18/04/2024,3,15.25,0.0,1,primavera_2024
7001447,109121,2163,15/04/2024,1,21.5,0.0,1,primavera_2024
7001448,107884,2346,05/05/2024,2,9.69,10.0,2,primavera_2024
7001449,110668,3744,06/05/2024,4,2.37,0.0,2,primavera_2024
7001450,103277,2075,01/04/2024,2,2.44,0.0,4,primavera_2024
7001451,110323,2231,21/05/2024,1,17.87,5.0,3,primavera_2024
7001452,112618,2300,25/05/2024,1,23.37,5.0,1,primavera_2024
7001453,114258,2029,14/04/2024,2,11.07,0.0,1,primavera_2024
7001454,100813,2277,15/04/2024,3,9.39,0.0,4,primavera_2024
7001455,102934,2313,22/04/2024,4,1.26,0.0,2,primavera_2024
7001456,103370,3444,02/04/2024,1,24.15,5.0,2,primavera_2024
7001457,114592,2367,19/04/2024,1,24.17,15.0,2,primavera_2024
7001458,109934,3232,25/04/2024,3,22.75,0.0,4,primavera_2024
7001459,103478,2140,09/05/2024,3,22.06,10.0,5,primavera_2024
7001460,108909,2126,25/04/2024,2,2.55,20.0,2,primavera_2024
7001461,107853,2290,06/04/2024,1,4.52,5.0,3,primavera_2024
7001462,108635,2165,03/04/2024,1,16.6,0.0,2,primavera_2024
7001463,101725,2553,30/04/2024,2,16.04,0.0,2,primavera_2024
7001464,110196,2310,11/04/2024,1,20.48,5.0,2,primavera_2024
7001465,110839,3225,27/04/2024,1,18.77,5.0,2,primavera_2024
7001466,106803,2205,27/04/2024,2,21.52,10.0,3,primavera_2024
7001467,104001,2131,20/04/2024,3,19.28,5.0,1,primavera_2024
7001468,101704,2034,23/04/2024,1,5.19,0.0,3,primavera_2024
7001469,105256,2210,24/04/2024,4,2.29,0.0,5,primavera_2024
7001470,111325,2084,24/04/2024,1,4.98,0.0,5,primavera_2024
7001471,107944,2302,09/05/2024,3,14.78,0.0,2,primavera_2024
7001472,106396,2230,08/04/2024,5,11.18,0.0,3,primavera_2024
7001473,108489,2231,26/03/2024,1,17.87,5.0,5,primavera_2024
7001474,110159,2076,02/04/2024,5,9.51,10.0,2,primavera_2024
7001475,102877,2315,06/04/2024,3,13.2,0.0,2,primavera_2024
7001476,102381,2255,14/04/2024,3,17.92,0.0,5,primavera_2024
7001477,103980,2143,27/05/2024,1,10.91,5.0,1,primavera_2024
7001478,110811,2074,09/04/2024,1,9.75,0.0,1,primavera_2024
7001479,101522,2214,24/03/2024,1,8.15,0.0,1,primavera_2024
7001480,102543,2007,25/03/2024,2,2.51,0.0,2,primavera_2024
7001481,107241,2328,17/04/2024,4,23.24,5.0,2,primavera_2024
7001482,103245,2013,19/03/2024,3,6.29,10.0,2,primavera_2024
7001483,109448,3268,24/04/2024,3,18.45,0.0,1,primavera_2024
7001484,112177,3604,07/05/2024,3,4.09,10.0,3,primavera_2024
7001485,114793,2081,30/03/2024,2,7.65,10.0,4,primavera_2024
7001486,107000,3017,30/04/2024,1,16.95,0.0,1,primavera_2024
7001487,107704,2191,24/05/2024,2,2.7,10.0,2,primavera_2024
7001488,102058,2142,22/05/2024,1,2.77,0.0,1,primavera_2024
7001489,114348,2755,17/04/2024,2,18.81,0.0,5,primavera_2024
7001490,110511,2253,22/03/2024,3,11.8,0.0,1,primavera_2024
7001491,103490,2204,21/04/2024,3,14.86,0.0,1,primavera_2024
7001492,101199,2337,06/04/2024,3,11.64,0.0,1,primavera_2024
7001493,100184,2383,05/05/2024,2,1.22,0.0,1,primavera_2024
7001494,104393,3300,09/04/2024,1,7.41,0.0,1,primavera_2024
7001495,101558,2775,24/04/2024,3,15.82,10.0,2,primavera_2024
7001496,114425,2083,23/04/2024,3,14.16,5.0,1,primavera_2024
7001497,112799,2285,12/05/2024,1,24.63,0.0,5,primavera_2024
7001498,111858,2242,27/04/2024,2,24.56,15.0,5,primavera_2024
7001499,104769,2156,18/04/2024,1,10.91,0.0,4,primavera_2024
7001500,109348,2399,14/05/2024,5,6.42,10.0,1,primavera_2024
7001501,109481,2261,22/03/2024,2,3.21,5.0,5,primavera_2024
7001502,107635,2250,06/04/2024,1,20.86,10.0,4,primavera_2024
7001503,113995,2001,28/03/2024,1,8.98,15.0,3,primavera_2024
7001504,102296,2183,08/04/2024,5,6.18,0.0,2,primavera_2024
7001505,114164,2322,04/05/2024,2,3.85,20.0,1,primavera_2024
7001506,101200,2090,25/04/2024,1,5.87,0.0,4,primavera_2024
7001507,101626,2041,20/05/2024,4,7.91,15.0,1,primavera_2024
7001508,108013,2183,30/03/2024,1,6.18,15.0,1,primavera_2024
7001509,106712,2023,26/04/2024,1,4.64,5.0,4,primavera_2024
7001510,108862,2629,22/04/2024,2,16.94,0.0,5,primavera_2024
7001511,103419,2049,29/03/2024,3,4.13,10.0,5,primavera_2024
7001512,100574,2155,23/04/2024,1,17.81,0.0,5,primavera_2024
7001513,109143,2074,24/03/2024,2,9.75,15.0,2,primavera_2024
7001514,113670,2268,12/05/2024,1,15.97,0.0,5,primavera_2024
7001515,113252,2153,16/05/2024,1,23.71,0.0,2,primavera_2024
7001516,114722,2970,17/04/2024,1,17.35,0.0,1,primavera_2024
7001517,109557,2232,15/04/2024,1,20.87,5.0,1,primavera_2024
7001518,100015,2252,18/05/2024,3,8.07,0.0,1,primavera_2024
7001519,106992,2191,18/05/2024,1,2.7,5.0,2,primavera_2024
7001520,101544,2176,05/04/2024,1,12.8,0.0,1,primavera_2024
7001521,100596,2281,11/04/2024,1,22.87,0.0,2,primavera_2024
7001522,103643,2320,08/04/2024,1,23.88,0.0,2,primavera_2024
7001523,101261,2357,13/04/2024,1,20.23,15.0,3,primavera_2024
7001524,114881,2070,27/04/2024,1,5.16,5.0,1,primavera_2024
7001525,110546,2057,03/05/2024,2,13.89,0.0,2,primavera_2024
7001526,102698,2168,03/05/2024,2,14.02,0.0,2,primavera_2024
7001527,114895,2267,31/03/2024,1,3.76,10.0,1,primavera_2024
7001528,111897,2045,28/04/2024,2,5.39,0.0,1,primavera_2024
7001529,115079,3825,05/04/2024,1,14.57,10.0,4,primavera_2024
7001530,107853,3514,03/04/2024,1,17.78,0.0,2,primavera_2024
7001531,102528,2073,23/03/2024,1,1.47,0.0,5,primavera_2024
7001532,107181,2200,23/04/2024,1,22.18,0.0,2,primavera_2024
7001533,104658,2344,19/05/2024,1,23.39,0.0,2,primavera_2024
7001534,113467,2018,03/04/2024,4,4.12,0.0,2,primavera_2024
7001535,109361,2322,18/05/2024,1,3.85,15.0,1,primavera_2024
7001536,101504,2369,05/04/2024,1,21.05,0.0,4,primavera_2024
7001537,108247,2350,08/05/2024,2,15.56,5.0,1,primavera_2024
7001538,107029,2222,18/05/2024,1,18.64,0.0,2,primavera_2024
7001539,115076,2023,19/04/2024,1,4.64,0.0,4,primavera_2024
7001540,114914,2071,17/04/2024,1,11.92,0.0,2,primavera_2024
7001541,100014,2256,10/04/2024,4,22.67,10.0,2,primavera_2024
7001542,111210,2338,28/03/2024,2,19.16,0.0,2,primavera_2024
7001543,105153,2056,13/04/2024,1,10.74,0.0,4,primavera_2024
7001544,106608,2027,25/03/2024,1,9.77,0.0,2,primavera_2024
7001545,114780,2552,30/04/2024,1,8.24,10.0,2,primavera_2024
7001546,107223,2119,12/05/2024,4,15.85,5.0,2,primavera_2024
7001547,106436,2033,11/05/2024,1,8.41,0.0,2,primavera_2024
7001548,103063,2086,30/04/2024,1,8.74,5.0,5,primavera_2024
7001549,102743,2083,18/03/2024,2,14.16,15.0,3,primavera_2024
7001550,100788,2333,30/04/2024,1,9.89,0.0,1,primavera_2024
7001551,100277,2315,14/05/2024,1,13.2,0.0,1,primavera_2024
7001552,101363,3667,11/05/2024,2,13.31,0.0,1,primavera_2024
7001553,104447,2127,02/05/2024,3,5.68,0.0,1,primavera_2024
7001554,100021,2292,15/04/2024,2,12.8,0.0,1,primavera_2024
7001555,111077,2197,10/04/2024,1,16.06,0.0,3,primavera_2024
7001556,102549,2183,08/05/2024,1,6.18,0.0,1,primavera_2024
7001557,101774,2171,06/05/2024,1,7.26,5.0,1,primavera_2024
7001558,113511,2320,31/03/2024,1,23.88,10.0,1,primavera_2024
7001559,110923,2128,30/04/2024,1,12.01,0.0,1,primavera_2024
7001560,105747,2055,10/04/2024,2,13.03,10.0,2,primavera_2024
7001561,112405,2284,06/05/2024,2,17.93,0.0,2,primavera_2024
7001562,110574,2229,24/04/2024,1,13.54,0.0,1,primavera_2024
7001563,109053,2280,22/04/2024,1,10.24,0.0,3,primavera_2024
7001564,105720,3639,09/04/2024,4,21.11,0.0,2,primavera_2024
7001565,101896,2130,02/05/2024,1,15.71,15.0,4,primavera_2024
7001566,103543,2218,16/04/2024,2,5.98,0.0,2,primavera_2024
7001567,104297,2237,06/04/2024,1,21.66,0.0,1,primavera_2024
7001568,102768,2221,26/05/2024,1,23.07,0.0,1,primavera_2024
7001569,112598,2197,25/03/2024,1,16.06,0.0,3,primavera_2024
7001570,113022,2267,20/04/2024,2,3.76,0.0,1,primavera_2024
7001571,109174,2242,07/05/2024,1,24.56,5.0,1,primavera_2024
7001572,113007,2113,05/05/2024,5,11.65,10.0,1,primavera_2024
7001573,106616,2355,05/05/2024,1,14.11,0.0,2,primavera_2024
7001574,102399,2367,20/04/2024,1,24.17,5.0,3,primavera_2024
7001575,115227,3251,29/05/2024,1,7.92,0.0,2,primavera_2024
7001576,107276,2377,06/04/2024,1,22.41,10.0,1,primavera_2024
7001577,114570,2168,19/05/2024,1,14.02,5.0,3,primavera_2024
7001578,115106,2039,04/04/2024,3,1.91,15.0,4,primavera_2024
7001579,107407,2013,17/04/2024,1,6.29,0.0,2,primavera_2024
7001580,103157,2371,18/03/2024,2,16.64,0.0,5,primavera_2024
7001581,113793,2153,29/04/2024,2,23.71,5.0,1,primavera_2024
7001582,100287,2079,19/05/2024,1,4.27,15.0,2,primavera_2024
7001583,113248,2317,02/04/2024,1,5.2,0.0,2,primavera_2024
7001584,101078,2017,07/05/2024,1,9.17,0.0,2,primavera_2024
7001585,113756,2183,13/05/2024,1,6.18,0.0,3,primavera_2024
7001586,104611,2894,20/05/2024,3,18.65,0.0,2,primavera_2024
7001587,107700,2192,19/04/2024,3,20.84,15.0,1,primavera_2024
7001588,114945,2170,24/03/2024,1,11.68,20.0,3,primavera_2024
7001589,100374,2189,07/04/2024,1,15.7,10.0,1,primavera_2024
7001590,100157,2297,06/05/2024,2,8.15,5.0,1,primavera_2024
7001591,100661,2151,05/05/2024,1,15.34,0.0,3,primavera_2024
7001592,114217,2066,06/04/2024,2,14.49,0.0,1,primavera_2024
7001593,100035,2123,17/04/2024,2,21.4,0.0,3,primavera_2024
7001594,107054,2080,02/05/2024,5,10.53,0.0,4,primavera_2024
7001595,110336,2218,18/03/2024,2,5.98,5.0,3,primavera_2024
7001596,104723,2352,04/05/2024,1,6.23,0.0,1,primavera_2024
7001597,112762,2082,29/04/2024,3,8.87,0.0,2,primavera_2024
7001598,100092,3578,17/04/2024,2,7.92,20.0,2,primavera_2024
7001599,103124,2108,13/04/2024,3,10.79,0.0,1,primavera_2024
7001600,110420,2100,23/03/2024,2,7.03,20.0,1,primavera_2024
7001601,109214,3335,16/05/2024,1,12.24,0.0,3,primavera_2024
7001602,105340,2062,20/04/2024,1,7.41,0.0,1,primavera_2024
7001603,106692,2070,25/03/2024,1,5.16,0.0,1,primavera_2024
7001604,107993,2010,12/05/2024,3,1.66,0.0,2,primavera_2024
7001605,104409,2117,01/05/2024,2,15.5,0.0,2,primavera_2024
7001606,100587,2060,16/05/2024,2,3.54,0.0,1,primavera_2024
7001607,114709,2260,04/05/2024,5,22.68,15.0,3,primavera_2024
7001608,111153,2310,06/04/2024,4,20.48,15.0,1,primavera_2024
7001609,108051,3465,15/05/2024,2,2.78,15.0,5,primavera_2024
7001610,108758,2105,23/04/2024,1,9.93,5.0,2,primavera_2024
7001611,105254,2141,02/05/2024,1,18.13,5.0,1,primavera_2024
7001612,101373,2358,12/04/2024,5,10.01,0.0,3,primavera_2024
7001613,106079,2032,28/04/2024,1,4.65,5.0,1,primavera_2024
7001614,109494,2229,11/05/2024,2,13.54,0.0,2,primavera_2024
7001615,109746,2100,01/04/2024,3,7.03,0.0,1,primavera_2024
7001616,106555,2324,04/05/2024,2,10.46,0.0,1,primavera_2024
7001617,111028,2161,11/04/2024,1,19.19,0.0,2,primavera_2024
7001618,101160,2343,12/04/2024,4,18.76,10.0,2,primavera_2024
7001619,106663,2029,12/05/2024,2,11.07,0.0,3,primavera_2024
7001620,107129,2333,23/04/2024,2,9.89,20.0,5,primavera_2024
7001621,107466,2201,04/05/2024,1,5.81,10.0,2,primavera_2024
7001622,101533,2002,21/05/2024,3,4.87,10.0,1,primavera_2024
7001623,100975,2065,09/04/2024,3,8.07,0.0,1,primavera_2024
7001624,105265,2151,24/03/2024,1,15.34,5.0,2,primavera_2024
7001625,102642,2294,06/05/2024,1,16.44,0.0,2,primavera_2024
7001626,109492,3556,18/04/2024,5,11.75,0.0,4,primavera_2024
7001627,110938,2267,09/04/2024,1,3.76,0.0,3,primavera_2024
7001628,106926,3376,30/04/2024,1,16.23,15.0,5,primavera_2024
7001629,112185,2343,26/05/2024,2,18.76,0.0,2,primavera_2024
7001630,113695,2355,12/04/2024,2,14.11,0.0,2,primavera_2024
7001631,100108,2002,07/04/2024,1,4.87,0.0,1,primavera_2024
7001632,108963,2489,12/04/2024,1,13.46,10.0,2,primavera_2024
7001633,113228,2204,06/05/2024,1,14.86,0.0,2,primavera_2024
7001634,106779,2090,04/05/2024,2,5.87,0.0,2,primavera_2024
7001635,105874,2308,26/04/2024,2,15.34,0.0,2,primavera_2024
7001636,102627,2780,18/05/2024,4,8.27,0.0,2,primavera_2024
7001637,100430,2622,06/04/2024,2,20.63,0.0,1,primavera_2024
7001638,105318,2681,08/05/2024,1,9.15,10.0,2,primavera_2024
7001639,113248,3200,03/05/2024,1,18.75,15.0,1,primavera_2024
7001640,112872,2956,01/05/2024,5,12.6,15.0,2,primavera_2024
7001641,111002,2286,19/04/2024,1,11.94,15.0,1,primavera_2024
7001642,111997,2301,05/05/2024,2,22.03,10.0,3,primavera_2024
7001643,114005,2076,20/04/2024,1,9.51,0.0,1,primavera_2024
7001644,101164,2286,24/04/2024,1,11.94,0.0,1,primavera_2024
7001645,114118,2023,13/04/2024,1,4.64,10.0,4,primavera_2024
7001646,101638,2164,15/05/2024,1,11.63,0.0,1,primavera_2024
7001647,100603,2262,26/03/2024,2,3.21,10.0,1,primavera_2024
7001648,111294,2135,08/05/2024,1,0.8,0.0,2,primavera_2024
7001649,106387,2062,12/05/2024,3,7.41,5.0,1,primavera_2024
7001650,107524,2143,22/04/2024,1,10.91,10.0,1,primavera_2024
7001651,102785,2077,27/04/2024,5,10.71,5.0,4,primavera_2024
7001652,113502,3293,05/05/2024,1,8.23,15.0,1,primavera_2024
7001653,102878,2062,17/05/2024,2,7.41,10.0,3,primavera_2024
7001654,102406,2197,09/04/2024,3,16.06,5.0,1,primavera_2024
7001655,109077,2060,16/05/2024,1,3.54,0.0,2,primavera_2024
7001656,114932,2042,10/05/2024,4,4.67,0.0,4,primavera_2024
7001657,104175,2146,18/05/2024,4,7.75,5.0,5,primavera_2024
7001658,100792,2003,05/04/2024,2,11.34,5.0,3,primavera_2024
7001659,110640,2150,05/04/2024,3,20.36,0.0,1,primavera_2024
7001660,103137,3698,17/04/2024,1,20.92,5.0,2,primavera_2024
7001661,104987,2157,15/04/2024,1,4.56,10.0,5,primavera_2024
7001662,113614,3750,11/04/2024,1,19.65,5.0,2,primavera_2024
7001663,101372,2150,21/05/2024,2,20.36,20.0,1,primavera_2024
7001664,113885,2183,08/04/2024,1,6.18,0.0,4,primavera_2024
7001665,104169,2222,13/04/2024,4,18.64,5.0,1,primavera_2024
7001666,109165,2309,27/05/2024,1,15.04,5.0,1,primavera_2024
7001667,100610,2330,29/03/2024,2,16.37,10.0,1,primavera_2024
7001668,111423,3514,08/05/2024,2,17.78,10.0,4,primavera_2024
7001669,113485,2261,30/03/2024,4,3.21,20.0,4,primavera_2024
7001670,100517,2079,27/04/2024,1,4.27,10.0,2,primavera_2024
7001671,106882,2028,13/04/2024,1,15.93,5.0,5,primavera_2024
7001672,103445,2191,27/04/2024,2,2.7,0.0,1,primavera_2024
7001673,108652,2239,20/04/2024,4,1.88,5.0,4,primavera_2024
7001674,112601,2333,08/04/2024,2,9.89,0.0,2,primavera_2024
7001675,102984,2212,03/05/2024,1,21.38,10.0,1,primavera_2024
7001676,113976,2285,21/03/2024,1,24.63,15.0,1,primavera_2024
7001677,103552,3305,07/04/2024,1,24.51,0.0,1,primavera_2024
7001678,106657,2219,12/04/2024,1,20.27,15.0,2,primavera_2024
7001679,108097,2357,11/05/2024,2,20.23,5.0,3,primavera_2024
7001680,103270,2303,07/05/2024,4,21.25,0.0,1,primavera_2024
7001681,111749,2196,06/04/2024,1,12.04,5.0,5,primavera_2024
7001682,109613,2328,15/04/2024,3,23.24,5.0,1,primavera_2024
7001683,104429,2204,02/04/2024,1,14.86,0.0,1,primavera_2024
7001684,102522,2044,16/04/2024,1,12.22,20.0,1,primavera_2024
7001685,100920,2227,29/04/2024,3,10.17,20.0,1,primavera_2024
7001686,106107,2030,23/04/2024,2,12.43,15.0,3,primavera_2024
7001687,100306,2005,06/05/2024,1,2.08,0.0,3,primavera_2024
7001688,110291,2850,21/04/2024,2,3.18,0.0,1,primavera_2024
7001689,105981,2080,01/04/2024,2,10.53,15.0,1,primavera_2024
7001690,106184,2428,02/05/2024,1,3.81,0.0,3,primavera_2024
7001691,114188,2329,23/04/2024,1,21.34,0.0,4,primavera_2024
7001692,104990,2303,17/04/2024,1,21.25,20.0,2,primavera_2024
7001693,102418,3629,27/04/2024,1,8.85,10.0,5,primavera_2024
7001694,107138,3572,19/04/2024,3,15.65,10.0,1,primavera_2024
7001695,110717,2195,09/04/2024,2,11.63,15.0,1,primavera_2024
7001696,106223,2017,23/04/2024,1,9.17,10.0,1,primavera_2024
7001697,106096,2125,08/05/2024,2,21.08,5.0,5,primavera_2024
7001698,110930,2364,02/04/2024,3,22.89,15.0,2,primavera_2024
7001699,104014,2171,18/04/2024,3,7.26,0.0,3,primavera_2024
7001700,105064,2279,11/04/2024,1,17.13,10.0,4,primavera_2024
7001701,112597,2269,14/04/2024,1,5.43,15.0,2,primavera_2024
7001702,108396,2046,16/04/2024,2,10.6,0.0,1,primavera_2024
7001703,100421,3516,27/03/2024,2,22.54,0.0,2,primavera_2024
7001704,104756,2229,03/05/2024,3,13.54,0.0,2,primavera_2024
7001705,110060,2002,11/04/2024,2,4.87,0.0,2,primavera_2024
7001706,112537,2206,04/05/2024,2,3.72,10.0,2,primavera_2024
7001707,104505,3476,25/03/2024,2,3.88,20.0,3,primavera_2024
7001708,100176,2288,06/05/2024,2,24.31,0.0,2,primavera_2024
7001709,113029,2067,24/04/2024,2,4.67,0.0,5,primavera_2024
7001710,105428,2145,13/04/2024,1,18.59,0.0,5,primavera_2024
7001711,100586,3356,06/04/2024,2,5.11,0.0,1,primavera_2024
7001712,114173,2047,20/04/2024,1,8.56,0.0,1,primavera_2024
7001713,109237,2319,17/04/2024,2,7.54,0.0,5,primavera_2024
7001714,108623,2350,10/04/2024,3,15.56,0.0,1,primavera_2024
7001715,105184,2100,17/04/2024,2,7.03,15.0,3,primavera_2024
7001716,113632,2277,14/04/2024,2,9.39,0.0,2,primavera_2024
7001717,103225,2323,05/05/2024,1,1.78,0.0,5,primavera_2024
7001718,112935,3375,20/04/2024,2,7.64,0.0,1,primavera_2024
7001719,102560,2220,26/04/2024,3,15.41,10.0,5,primavera_2024
7001720,107280,3557,24/04/2024,2,22.94,0.0,2,primavera_2024
7001721,114626,3515,26/03/2024,3,21.38,20.0,3,primavera_2024
7001722,113045,2051,02/05/2024,4,4.12,0.0,3,primavera_2024
7001723,107375,2335,26/04/2024,3,10.42,10.0,3,primavera_2024
7001724,110945,2293,19/04/2024,3,21.13,0.0,1,primavera_2024
7001725,101084,2368,06/05/2024,4,18.14,0.0,1,primavera_2024
7001726,111874,2580,26/04/2024,1,2.32,0.0,4,primavera_2024
7001727,107511,2176,05/04/2024,1,12.8,5.0,1,primavera_2024
7001728,112672,2309,05/04/2024,2,15.04,0.0,4,primavera_2024
7001729,112376,2202,30/04/2024,2,1.97,0.0,1,primavera_2024
7001730,100840,2515,12/04/2024,5,21.0,0.0,1,primavera_2024
7001731,111876,3423,27/05/2024,1,4.2,5.0,4,primavera_2024
7001732,107419,2310,22/05/2024,2,20.48,0.0,2,primavera_2024
7001733,106321,2262,17/05/2024,1,3.21,0.0,1,primavera_2024
7001734,100949,2111,30/04/2024,1,7.44,0.0,1,primavera_2024
7001735,107445,2332,21/04/2024,1,10.31,0.0,1,primavera_2024
7001736,106467,2192,01/04/2024,1,20.84,15.0,2,primavera_2024
7001737,107423,2367,30/03/2024,1,24.17,10.0,2,primavera_2024
7001738,103332,2283,19/04/2024,1,16.85,15.0,3,primavera_2024
7001739,112202,2270,03/05/2024,3,24.72,5.0,2,primavera_2024
7001740,102983,2218,07/04/2024,1,5.98,15.0,2,primavera_2024
7001741,111107,2238,24/04/2024,5,20.0,0.0,2,primavera_2024
7001742,112650,2243,31/03/2024,1,9.41,10.0,2,primavera_2024
7001743,101418,2240,21/04/2024,2,11.83,15.0,2,primavera_2024
7001744,101518,2124,02/04/2024,3,12.45,0.0,4,primavera_2024
7001745,112684,2578,05/04/2024,1,16.7,10.0,3,primavera_2024
7001746,104966,2368,20/04/2024,2,18.14,0.0,1,primavera_2024
7001747,111157,2161,03/05/2024,1,19.19,0.0,1,primavera_2024
7001748,104834,2302,09/04/2024,4,14.78,5.0,1,primavera_2024
7001749,101285,2001,01/04/2024,1,8.98,5.0,2,primavera_2024
7001750,106009,2171,19/04/2024,1,7.26,0.0,1,primavera_2024
7001751,113210,2335,13/05/2024,1,10.42,0.0,2,primavera_2024
