pedido_id,cliente_id,tienda_id,fecha_pedido,estado,total_bruto,total_descuentos,total_neto,metodo_pago,codigo_postal_envio,hora_entrega
5000233,106724.0,4,2024-08-30 19:17:31,entregado,15.23,0.0,15.23,mastercard,41005,2024-08-30 20:57:00
5000234,100684.0,1,2024-08-27 16:33:11,entregado,28.12,5.62,22.5,bizum,08007,
5000235,107150.0,2,2024-08-12 19:04:51,entregado,13.01,0.0,13.01,bizum,28050,2024-08-12 20:46:21
5000236,102536.0,1,2024-07-24 19:03:33,entregado,45.26,2.26,43.0,bizum,08026,2024-07-24 20:19:20
5000237,104875.0,2,2024-05-16 11:34:50,entregado,61.45,0.0,61.45,efectivo_entrega,28033,2024-05-16 14:56:43
5000238,113575.0,5,2024-07-22 10:34:38,entregado,23.79,0.0,23.79,tarjeta,48009,2024-07-22 13:29:31
5000239,114834.0,5,2024-07-21 09:08:54,entregado,51.4,10.28,41.12,transferencia,48007,2024-07-21 11:04:09
5000240,104448.0,2,2024-07-24 15:48:48,entregado,33.3,0.0,33.3,bizum,28014,2024-07-24 18:22:39
5000241,109501.0,2,2024-07-18 18:18:40,entregado,115.93,5.8,110.13,tarjeta,28013,2024-07-18 19:21:32
5000242,108318.0,1,01/08/2024 22:06,entregado,48.74,9.75,38.99,tarjeta,08024,2024-08-02 01:06:23
5000243,110736.0,2,2024-05-13 19:56:44,entregado,55.81,2.79,53.02,efectivo_entrega,28046,2024-05-13 22:30:03
5000244,115130.0,4,2024-07-19 09:52:11,entregado,110.17,5.51,104.66,efectivo_entrega,41011,2024-07-19 12:35:58
5000245,100329.0,2,2024-06-18 11:55:15,entregado,64.28,0.0,64.28,tarjeta,28008,2024-06-18 15:24:22
5000246,114758.0,1,2024-08-20 18:45:54,entregado,88.12,17.62,70.5,tarjeta,08024,2024-08-20 21:01:38
5000247,110297.0,3,2024-08-03 20:41:05,entregado,31.87,0.0,31.87,paypal,46024,2024-08-03 23:08:53
5000248,103289.0,1,2024-07-07 09:21:54,en_reparto,78.34,7.83,70.51,tarjeta,08005,
5000249,112811.0,1,2024-06-10 20:41:28,en_preparacion,47.39,2.37,45.02,tarjeta,08025,
5000250,102313.0,5,2024-06-22 09:28:54,entregado,28.31,2.83,25.48,bizum,48007,2024-06-22 12:32:38
5000251,104245.0,1,2024-07-06 10:17:59,entregado,86.2,8.62,77.58,tarjeta,08019,2024-07-06 12:05:12
5000252,114475.0,4,2024-08-06 16:30:44,devuelto,27.6,4.14,23.46,tarjeta,41017,
5000253,113044.0,2,2024-07-14 19:25:02,entregado,59.68,0.0,59.68,tarjeta,28003,2024-07-14 22:32:38
5000254,114867.0,5,2024-07-15 10:02:04,entregado,32.72,0.0,32.72,bizum,48010,2024-07-15 13:21:38
5000255,113730.0,4,2024-07-29 17:12:29,entregado,75.99,7.6,68.39,paypal,41006,2024-07-29 20:32:11
5000256,107051.0,2,2024-07-26 20:14:42,en_reparto,41.9,0.0,41.9,paypal,28006,
5000257,101535.0,1,2024-07-01 09:00:02,entregado,18.3,0.0,18.3,bizum,08010,2024-07-01 11:51:23
5000258,114859.0,2,2024-08-11 18:37:43,entregado,42.02,0.0,42.02,bizum,28036,2024-08-11 19:41:29
5000259,112665.0,2,2024-05-25 19:11:29,entregado,46.06,2.3,43.76,paypal,28009,2024-05-25 22:26:06
5000260,109664.0,1,2024-05-07 19:58:10,entregado,37.84,3.78,34.06,efectivo_entrega,08005,2024-05-07 22:06:44
5000261,101333.0,2,2024-05-21 10:47:57,entregado,37.88,0.0,37.88,EFECTIVO_ENTREGA,28010,2024-05-21 12:35:23
5000262,101548.0,1,2024-07-22 10:34:17,entregado,36.0,5.4,30.6,efectivo_entrega,08012,2024-07-22 12:36:44
5000263,112946.0,1,2024-07-09 18:21:39,devuelto,14.27,0.0,14.27,tarjeta,08008,
5000264,108998.0,4,2024-08-11 10:28:38,entregado,51.98,0.0,51.98,paypal,41010,2024-08-11 12:19:12
5000265,101966.0,2,2024-06-01 11:07:13,cancelado,22.11,0.0,22.11,efectivo_entrega,28003,
5000266,113955.0,1,2024-05-26 08:42:49,cancelado,15.76,0.79,14.97,bizum,08026,
5000267,103835.0,2,2024-07-11 17:21:09,entregado,34.0,3.4,30.6,tarjeta,28042,2024-07-11 20:49:55
5000268,110144.0,3,2024-08-15 10:41:49,entregado,38.89,1.94,36.95,paypal,46004,2024-08-15 12:19:06
5000269,103108.0,3,2024-05-13 18:14:42,entregado,20.45,0.0,20.45,transferencia,46001,2024-05-13 21:16:26
5000270,110834.0,1,2024-07-15 10:45:55,entregado,64.23,12.85,51.38,paypal,08023,2024-07-15 12:39:53
5000271,113712.0,4,2024-06-12 15:45:10,entregado,23.36,2.34,21.02,efectivo_entrega,41017,2024-06-12 18:53:25
5000272,107041.0,1,2024-07-04 17:13:37,entregado,29.41,0.0,29.41,TARJETA,08023,2024-07-04 20:36:09
5000273,110676.0,1,2024-08-20 20:00:12,cancelado,10.01,1.5,8.51,bizum,08004,
5000274,102055.0,1,2024-06-30 15:53:10,entregado,106.48,0.0,106.48,mastercard,08035,
5000275,102125.0,4,2024-06-26 17:59:43,en_preparacion,45.75,0.0,45.75,bizum,41019,
5000276,100834.0,1,2024-07-16 17:10:11,devuelto,34.77,0.0,34.77,bizum,08007,
5000277,110124.0,2,2024-05-24 15:44:23,devuelto,17.19,0.0,17.19,tarjeta,28036,
5000278,101804.0,1,2024-07-01 10:18:59,en_reparto,52.88,0.0,52.88,visa,08009,
5000279,103695.0,1,2024-08-04 08:39:01,entregado,35.88,0.0,35.88,efectivo_entrega,08002,2024-08-04 12:03:29
5000280,107411.0,2,2024-08-04 18:47:27,entregado,19.42,1.94,17.48,tarjeta,28009,2024-08-04 20:03:50
5000281,101764.0,1,2024-05-13 12:32:45,entregado,41.81,4.18,37.63,tarjeta,08034,2024-05-13 14:25:14
5000282,112490.0,1,2024-08-09 16:51:56,entregado,33.08,3.31,29.77,efectivo_entrega,08026,2024-08-09 19:13:15
5000283,115038.0,1,2024-07-14 11:46:55,entregado,38.88,1.94,36.94,tarjeta,08019,2024-07-14 14:13:55
5000284,105641.0,2,2024-07-28 09:22:42,en_preparacion,28.74,0.0,28.74,transferencia,28014,
5000285,112946.0,4,2024-08-09 16:06:27,entregado,63.53,0.0,63.53,paypal,41007,2024-08-09 19:14:43
5000286,103548.0,2,2024-05-25 17:36:05,entregado,27.66,1.38,26.28,Transferencia,28034,2024-05-25 19:24:01
5000287,105921.0,2,2024-08-12 11:46:59,entregado,22.97,0.0,22.97,paypal,28014,2024-08-12 13:22:26
5000288,111307.0,1,2024-06-23 08:55:48,cancelado,34.21,3.42,30.79,paypal,08005,
5000289,109040.0,1,2024-08-26 08:59:49,entregado,16.03,0.0,16.03,efectivo_entrega,08025,2024-08-26 11:13:03
5000290,108761.0,4,2024-08-12 21:36:24,entregado,42.53,0.0,42.53,efectivo_entrega,41007,2024-08-12 23:11:08
5000291,104180.0,2,2024-07-01 16:38:57,devuelto,27.05,2.71,24.34,PAYPAL,28012,
5000292,105814.0,2,2024-07-09 11:41:25,entregado,39.7,0.0,39.7,transferencia,28033,2024-07-09 12:45:49
5000293,112575.0,3,2024-06-22 10:47:21,entregado,33.18,3.32,29.86,tarjeta,46012,2024-06-22 13:54:24
5000294,104345.0,2,2024-05-12 17:21:04,entregado,17.7,1.77,15.93,tarjeta,28006,2024-05-12 20:40:32
5000295,109871.0,1,2024-08-10 17:28:49,entregado,28.94,0.0,28.94,bizum,08017,2024-08-10 20:06:21
5000296,113540.0,5,2024-08-05 17:47:25,entregado,32.53,1.63,30.9,efectivo_entrega,48012,2024-08-05 19:26:56
5000297,104122.0,1,21/07/2024 13:34,entregado,41.89,2.09,39.8,efectivo_entrega,08012,2024-07-21 15:19:45
5000298,111337.0,1,2024-06-18 21:48:47,devuelto,16.19,0.0,16.19,bizum,08011,
5000299,113152.0,4,2024-07-13 18:34:58,entregado,92.48,0.0,92.48,bizum,41012,2024-07-13 20:19:18
5000300,101321.0,2,2024-05-23 15:03:15,entregado,16.9,1.69,15.21,tarjeta,28034,2024-05-23 16:49:35
5000301,111888.0,2,2024-08-02 08:12:26,entregado,120.83,18.12,102.71,tarjeta,28007,2024-08-02 09:35:13
5000302,100994.0,2,2024-06-19 16:48:22,entregado,53.5,2.67,50.83,tarjeta,28050,2024-06-19 17:57:34
5000303,106278.0,5,2024-07-30 17:45:37,entregado,110.83,0.0,110.83,paypal,48003,2024-07-30 19:56:43
5000304,103483.0,2,2024-07-06 09:51:40,entregado,25.21,1.26,23.95,PAYPAL,28014,2024-07-06 11:30:06
5000305,109301.0,2,2024-07-08 10:01:53,entregado,17.67,0.88,16.79,paypal,28006,2024-07-08 13:11:55
5000306,112449.0,1,2024-07-13 07:53:39,entregado,21.66,0.0,24.91,bizum,08022,2024-07-13 10:43:09
5000307,108063.0,1,2024-08-12 17:12:44,entregado,27.29,1.36,25.93,efectivo_entrega,08009,2024-08-12 18:53:52
5000308,111312.0,1,2024-06-18 17:04:30,entregado,69.05,10.36,58.69,bizum,08020,2024-06-18 19:25:53
5000309,101808.0,4,2024-06-02 13:00:12,entregado,82.85,8.29,74.56,tarjeta,41019,2024-06-02 14:03:25
5000310,113409.0,1,2024-08-08 09:38:19,entregado,41.08,4.11,36.97,bizum,08004,2024-08-08 10:54:50
5000311,108911.0,2,2024-08-14 19:57:05,entregado,29.0,0.0,29.0,tarjeta,28007,2024-08-14 21:56:34
5000312,109463.0,2,2024-08-09 10:57:11,entregado,57.27,0.0,57.27,tarjeta,28050,2024-08-09 12:25:11
5000313,109992.0,5,2024-06-29 20:52:21,en_preparacion,44.46,0.0,44.46,tarjeta,48007,
5000314,112592.0,3,2024-08-15 22:36:06,entregado,44.78,0.0,44.78,paypal,46012,2024-08-16 01:45:02
5000315,105815.0,1,2024-08-02 18:46:40,entregado,69.61,3.48,66.13,tarjeta,08011,2024-08-02 20:48:56
5000316,108913.0,2,2024-05-19 09:17:11,entregado,63.13,12.63,50.5,paypal,28009,2024-05-19 10:52:29
5000317,106921.0,2,2024-08-26 11:31:08,entregado,71.8,0.0,71.8,paypal,28036,2024-08-26 14:58:32
5000318,114130.0,1,2024-07-28 19:48:27,devuelto,32.73,0.0,32.73,tarjeta,08009,
5000319,112943.0,2,2024-07-28 20:25:52,entregado,90.19,0.0,90.19,tarjeta,28033,2024-07-28 22:28:36
5000320,112877.0,2,2024-07-30 09:25:42,entregado,17.01,0.0,17.01,tarjeta,28028,2024-07-30 11:07:58
5000321,104694.0,1,2024-07-07 19:19:26,entregado,20.68,3.1,17.58,tarjeta,08024,2024-07-07 22:40:17
5000322,107521.0,3,2024-08-22 08:54:30,entregado,17.05,0.85,16.2,efectivo_entrega,46018,2024-08-22 11:11:23
5000323,101702.0,4,2024-07-31 07:48:04,entregado,93.33,14.0,79.33,bizum,41003,2024-07-31 11:09:45
5000324,101581.0,1,16/08/2024 18:19,entregado,79.39,0.0,79.39,tarjeta,08017,2024-08-16 21:09:31
5000325,111431.0,3,2024-05-05 16:22:45,entregado,23.78,3.57,20.21,bizum,46024,2024-05-05 19:42:38
5000326,112320.0,1,2024-08-11 22:51:03,entregado,21.92,1.1,20.82,bizum,08028,
5000327,108426.0,1,2024-07-17 10:16:47,entregado,52.83,0.0,52.83,tarjeta,08035,2024-07-17 12:44:54
5000328,111233.0,2,2024-05-31 12:11:10,entregado,22.43,3.36,19.07,bizum,28010,2024-05-31 15:05:24
5000329,103345.0,2,2024-06-06 10:30:55,entregado,21.54,1.08,20.46,efectivo_entrega,28046,2024-06-06 12:59:44
5000330,110543.0,1,2024-05-13 11:50:14,entregado,14.6,2.19,12.41,bizum,08002,2024-05-13 13:49:12
5000331,101387.0,4,06/05/2024 12:03,devuelto,28.91,1.45,27.46,efectivo_entrega,41002,
5000332,113958.0,1,2024-05-20 20:13:20,devuelto,10.36,1.04,9.32,tarjeta,08036,
5000333,102287.0,1,2024-07-31 09:26:44,entregado,36.04,1.8,34.24,bizum,08023,2024-07-31 10:36:37
5000334,112229.0,2,2024-05-04 19:24:46,entregado,29.46,0.0,29.46,bizum,28002,2024-05-04 20:31:05
5000335,107218.0,1,2024-08-01 15:40:10,entregado,32.57,6.51,26.06,bizum,08004,2024-08-01 17:20:57
5000336,114358.0,2,2024-07-19 10:57:53,entregado,52.82,2.64,50.18,tarjeta,28050,2024-07-19 13:10:54
5000337,114306.0,2,2024-06-09 18:23:59,entregado,31.18,0.0,31.18,visa,28020,2024-06-09 20:38:25
5000338,102997.0,1,2024-06-26 18:05:51,devuelto,29.0,2.9,26.1,bizum,08023,
5000339,105835.0,2,2024-08-12 09:56:54,en_preparacion,32.69,0.0,32.69,tarjeta,28020,
5000340,102499.0,2,2024-06-20 11:24:37,entregado,16.8,0.0,16.8,bizum,28034,2024-06-20 14:27:54
5000341,104171.0,4,2024-07-29 16:25:38,entregado,34.47,1.72,32.75,transferencia,41005,2024-07-29 18:54:04
5000342,114927.0,2,2024-07-22 17:01:22,entregado,23.05,0.0,23.05,tarjeta,28004,2024-07-22 18:44:08
5000343,114326.0,4,2024-08-19 17:26:47,entregado,43.81,6.57,37.24,paypal,41020,2024-08-19 19:04:56
5000344,109352.0,4,2024-07-30 20:16:02,entregado,27.41,0.0,27.41,bizum,41018,2024-07-30 22:51:49
5000345,101922.0,1,2024-07-17 08:14:42,cancelado,18.0,0.9,17.1,bizum,08023,
5000346,114392.0,2,2024-07-18 11:11:06,entregado,36.28,0.0,36.28,tarjeta,28046,2024-07-18 12:15:16
5000347,111209.0,2,2024-06-19 18:01:30,entregado,43.03,0.0,43.03,tarjeta,28009,2024-06-19 19:12:53
5000348,103448.0,1,2024-06-16 18:52:03,entregado,17.8,0.89,16.91,bizum,08024,2024-06-16 21:27:20
5000349,112080.0,2,2024-07-29 19:40:03,entregado,22.48,2.25,20.23,bizum,28028,2024-07-29 22:06:40
5000350,106499.0,1,2024-05-24 20:56:51,entregado,20.88,2.09,18.79,efectivo_entrega,08015,2024-05-24 23:04:19
5000351,108919.0,2,2024-07-22 13:46:02,entregado,27.8,2.78,25.02,bizum,28046,2024-07-22 17:02:33
5000352,114157.0,1,2024-06-04 19:12:22,entregado,21.3,0.0,21.3,tarjeta,08020,2024-06-04 21:42:13
5000353,101587.0,2,2024-05-02 17:15:56,entregado,25.64,1.28,24.36,efectivo_entrega,28013,2024-05-02 18:44:00
5000354,114433.0,1,2024-08-31 18:15:59,entregado,37.35,0.0,37.35,tarjeta,08010,2024-08-31 21:09:16
5000355,114322.0,2,2024-07-16 10:43:19,devuelto,34.49,0.0,34.49,tarjeta,28001,
5000356,104896.0,1,02/07/2024 10:36,devuelto,49.1,0.0,49.1,TARJETA,08021,
5000357,105847.0,2,2024-07-14 14:03:22,entregado,18.67,0.0,18.67,tarjeta,28005,
5000358,112205.0,2,2024-08-04 21:41:03,entregado,37.42,0.0,37.42,tarjeta,28007,2024-08-05 00:54:36
5000359,102880.0,5,2024-06-06 08:36:51,entregado,17.51,1.75,15.76,bizum,48009,2024-06-06 10:49:18
5000360,111503.0,3,2024-08-14 17:43:28,entregado,28.41,5.68,22.73,efectivo_entrega,46021,2024-08-14 20:34:53
5000361,103070.0,1,2024-06-05 17:38:10,entregado,37.21,3.72,33.49,tarjeta,08007,2024-06-05 20:44:52
5000362,111515.0,4,2024-06-25 19:17:14,entregado,39.75,3.98,35.77,bizum,41003,2024-06-25 21:18:22
5000363,112268.0,3,2024-05-20 10:39:39,entregado,9.27,0.0,9.27,tarjeta,46011,2024-05-20 12:19:27
5000364,110804.0,1,2024-07-11 18:00:39,entregado,60.08,6.01,54.07,paypal,08029,
5000365,108919.0,5,2024-07-12 17:06:45,entregado,26.18,0.0,26.18,bizum,48005,2024-07-12 18:42:23
5000366,101324.0,1,2024-05-30 21:21:52,entregado,70.4,3.52,66.88,efectivo_entrega,08007,2024-05-30 22:51:23
5000367,102255.0,4,2024-08-05 09:56:55,entregado,19.26,0.0,19.26,bizum,41005,2024-08-05 12:46:27
5000368,106843.0,2,2024-06-17 17:26:34,en_preparacion,16.9,0.0,16.9,tarjeta,28014,
5000369,101207.0,1,2024-07-21 17:56:45,en_reparto,55.86,0.0,55.86,bizum,08012,
5000370,108935.0,2,2024-08-08 13:10:25,entregado,35.71,3.57,32.14,bizum,28033,2024-08-08 16:13:39
5000371,,1,2024-07-15 17:23:35,entregado,48.46,0.0,48.46,tarjeta,08011,2024-07-15 18:31:14
5000372,105992.0,2,2024-07-22 08:11:52,entregado,48.92,0.0,48.92,BIZUM,28009,2024-07-22 10:53:38
5000373,105437.0,1,2024-08-02 13:41:53,devuelto,8.99,0.0,8.99,tarjeta,08019,
5000374,115013.0,4,2024-07-29 19:09:15,entregado,18.81,0.94,17.87,transferencia,41020,2024-07-29 20:52:39
5000375,100275.0,2,2024-07-11 17:15:01,entregado,45.05,0.0,45.05,tarjeta,28033,2024-07-11 18:26:40
5000376,108143.0,2,2024-06-12 09:48:21,entregado,24.14,2.41,21.73,efectivo_entrega,28012,2024-06-12 12:25:24
5000377,104329.0,5,2024-06-04 10:05:54,entregado,32.73,0.0,32.73,tarjeta,48007,2024-06-04 11:22:45
5000378,102309.0,1,2024-08-15 12:22:51,entregado,52.85,0.0,52.85,bizum,08005,2024-08-15 13:44:15
5000379,105757.0,4,2024-06-18 16:28:24,devuelto,31.1,4.67,26.43,mastercard,41008,
5000380,113092.0,3,2024-07-04 18:47:21,entregado,25.02,1.25,23.77,bizum,46011,2024-07-04 22:08:45
5000381,101597.0,1,2024-06-12 12:28:44,entregado,18.98,0.95,18.03,tarjeta,08036,2024-06-12 13:59:42
5000382,113205.0,3,2024-07-07 18:32:52,entregado,48.67,0.0,48.67,tarjeta,46003,2024-07-07 20:08:45
5000383,104573.0,5,2024-06-19 10:06:11,entregado,22.37,0.0,22.37,tarjeta,48007,2024-06-19 12:39:15
5000384,107675.0,2,2024-05-05 09:50:26,entregado,38.02,1.9,36.12,paypal,28015,2024-05-05 10:55:33
5000385,108177.0,4,2024-07-08 18:04:10,entregado,34.65,0.0,34.65,bizum,41010,2024-07-08 21:02:05
5000386,106833.0,1,2024-06-08 14:19:32,cancelado,7.83,0.39,7.44,bizum,08008,
5000387,101531.0,2,2024-06-28 15:44:08,entregado,22.79,1.14,21.65,tarjeta,28045,2024-06-28 19:02:12
5000388,114216.0,2,2024-07-24 09:30:44,entregado,8.81,0.0,8.81,paypal,28012,2024-07-24 12:23:16
5000389,110068.0,2,2024-07-20 19:03:48,entregado,14.24,0.0,14.24,bizum,28034,2024-07-20 20:28:23
5000390,112400.0,3,2024-07-31 19:46:58,entregado,22.16,1.11,21.05,paypal,46004,2024-07-31 22:32:24
5000391,114648.0,1,2024-07-24 08:03:05,entregado,10.75,1.61,9.14,efectivo_entrega,08004,2024-07-24 11:07:46
5000392,109998.0,3,2024-08-01 17:29:51,entregado,29.47,1.47,28.0,tarjeta,46011,2024-08-01 19:25:22
5000393,115170.0,1,2024-07-25 18:23:00,entregado,103.62,0.0,103.62,tarjeta,08001,2024-07-25 20:40:55
5000394,103155.0,1,2024-07-19 08:53:39,entregado,22.38,3.36,19.02,bizum,08010,2024-07-19 10:55:02
5000395,109483.0,1,2024-07-18 18:18:35,entregado,12.82,0.0,12.82,bizum,08011,2024-07-18 20:26:43
5000396,109816.0,2,2024-07-22 12:57:52,entregado,22.9,0.0,22.9,bizum,28001,2024-07-22 15:29:10
5000397,102560.0,2,2024-07-28 12:29:49,entregado,29.18,0.0,29.18,tarjeta,28028,
5000398,111342.0,1,2024-06-04 08:08:03,entregado,29.93,4.49,25.44,paypal,08004,2024-06-04 09:09:37
5000399,109130.0,3,2024-05-12 18:01:06,entregado,50.65,5.07,45.58,PAYPAL,46008,2024-05-12 19:21:54
5000400,102359.0,2,2024-07-04 16:32:19,entregado,48.52,2.43,46.09,bizum,28009,2024-07-04 19:22:35
5000401,111311.0,3,2024-06-10 19:51:51,entregado,30.66,4.6,26.06,bizum,46009,2024-06-10 21:20:44
5000402,113051.0,4,2024-07-29 08:20:26,entregado,51.4,0.0,51.4,paypal,41010,2024-07-29 11:05:15
5000403,109469.0,3,2024-07-17 17:24:48,entregado,16.18,0.81,15.37,transferencia,46001,2024-07-17 19:26:20
5000404,,2,2024-07-31 08:23:13,entregado,78.26,0.0,78.26,paypal,28042,2024-07-31 09:36:39
5000405,114124.0,5,2024-07-09 14:02:16,entregado,53.31,0.0,53.31,tarjeta,48013,2024-07-09 16:56:03
5000406,108070.0,1,2024-04-25 16:37:09,entregado,52.86,10.57,42.29,efectivo_entrega,08029,2024-04-25 18:15:39
5000407,110307.0,2,2024-06-27 18:58:42,entregado,27.53,1.38,26.15,tarjeta,28002,2024-06-27 20:48:33
5000408,110735.0,1,2024-07-22 10:32:38,entregado,30.06,0.0,30.06,tarjeta,08034,2024-07-22 11:32:52
5000409,101859.0,4,2024-07-03 20:10:06,entregado,59.08,0.0,59.08,efectivo_entrega,41011,2024-07-03 23:28:00
5000410,111950.0,2,2024-06-26 18:18:49,entregado,25.1,3.77,21.33,tarjeta,28016,2024-06-26 20:50:55
5000411,111883.0,2,2024-06-30 10:40:14,devuelto,25.49,3.82,21.67,tarjeta,28013,
5000412,112861.0,4,2024-08-05 16:49:13,entregado,26.65,2.67,23.98,tarjeta,41001,2024-08-05 19:20:49
5000413,104852.0,2,2024-05-27 19:04:34,entregado,50.31,0.0,50.31,paypal,28001,2024-05-27 21:09:56
5000414,107452.0,1,2024-08-13 18:48:59,en_preparacion,13.58,0.0,13.58,tarjeta,08017,
5000415,107703.0,5,2024-06-08 19:24:30,devuelto,48.56,4.86,43.7,bizum,48014,
5000416,114139.0,2,2024-08-12 10:50:10,entregado,19.61,1.96,17.65,paypal,28020,2024-08-12 13:10:19
5000417,114748.0,3,2024-07-19 18:32:37,entregado,10.1,0.51,9.59,bizum,46015,2024-07-19 21:32:16
5000418,113080.0,5,2024-07-27 12:08:42,entregado,17.03,1.7,15.33,bizum,48010,2024-07-27 14:47:44
5000419,,4,2024-06-06 11:56:07,en_reparto,107.23,10.72,96.51,tarjeta,41003,
5000420,110935.0,1,2024-08-05 08:40:58,entregado,13.27,0.0,13.27,efectivo_entrega,08024,2024-08-05 11:36:14
5000421,101198.0,3,2024-07-08 16:57:28,entregado,43.84,4.38,39.46,paypal,46002,2024-07-08 20:25:25
5000422,108032.0,4,2024-06-25 09:52:00,entregado,30.73,0.0,30.73,paypal,41014,2024-06-25 11:32:37
5000423,112167.0,5,2024-05-16 19:02:13,entregado,32.11,0.0,32.11,tarjeta,48002,2024-05-16 20:13:06
5000424,109641.0,4,2024-07-01 08:34:14,entregado,38.26,0.0,38.26,tarjeta,41001,2024-07-01 10:49:49
5000425,104098.0,2,2024-04-19 17:45:39,entregado,37.86,0.0,37.86,tarjeta,28007,2024-04-19 21:12:39
5000426,100177.0,1,2024-08-05 18:15:41,entregado,66.65,0.0,66.65,tarjeta,08007,2024-08-05 21:10:23
5000427,106394.0,2,2024-06-20 17:35:04,entregado,5.67,0.0,5.67,bizum,28012,2024-06-20 21:02:49
5000428,102783.0,2,2024-08-12 19:58:05,entregado,25.89,5.18,20.71,tarjeta,28045,2024-08-12 21:55:53
5000429,109318.0,5,2024-07-11 13:31:05,entregado,55.56,5.56,50.0,tarjeta,48014,2024-07-11 16:33:38
5000430,104717.0,1,2024-06-06 17:21:06,entregado,45.11,2.26,42.85,paypal,08001,2024-06-06 19:08:09
5000431,103209.0,2,2024-07-04 17:40:15,entregado,52.07,7.81,44.26,efectivo_entrega,28002,2024-07-04 18:50:48
5000432,104704.0,2,2024-07-09 10:45:05,entregado,20.24,1.01,19.23,bizum,28008,2024-07-09 13:58:10
5000433,103652.0,1,2024-07-27 11:46:44,entregado,30.36,4.55,25.81,Tarjeta,08003,2024-07-27 13:50:44
5000434,108318.0,1,2024-07-15 19:22:05,entregado,33.72,1.69,32.03,efectivo_entrega,08006,2024-07-15 20:46:48
5000435,106283.0,2,2024-07-21 11:35:14,entregado,20.28,1.01,19.27,bizum,28002,2024-07-21 13:24:57
5000436,107023.0,4,2024-07-04 16:09:56,entregado,18.2,0.91,17.29,bizum,41003,2024-07-04 19:00:30
5000437,107428.0,2,2024-06-01 12:25:36,entregado,29.48,0.0,29.48,bizum,28016,2024-06-01 15:38:11
5000438,102445.0,2,2024-06-07 09:29:34,entregado,12.28,1.84,10.44,tarjeta,28013,2024-06-07 11:07:41
5000439,105611.0,5,26/07/2024 20:27,en_reparto,37.55,0.0,37.55,tarjeta,48004,
5000440,113223.0,1,2024-06-07 07:26:12,entregado,46.32,0.0,46.32,tarjeta,08025,2024-06-07 09:33:04
5000441,111645.0,2,2024-05-31 19:24:34,entregado,32.61,3.26,29.35,tarjeta,28036,2024-05-31 21:44:00
5000442,106959.0,4,2024-05-19 19:16:15,entregado,18.76,1.88,16.88,tarjeta,41013,2024-05-19 22:28:48
5000443,111347.0,2,2024-05-24 19:20:57,entregado,27.2,0.0,27.2,tarjeta,28046,2024-05-24 21:00:23
5000444,105928.0,1,2024-08-03 11:05:02,entregado,65.06,3.25,61.81,tarjeta,08012,2024-08-03 12:49:06
5000445,107835.0,2,2024-07-03 15:14:22,entregado,38.77,7.75,31.02,efectivo_entrega,28015,2024-07-03 18:18:05
5000446,112518.0,1,2024-07-19 11:52:05,entregado,52.12,10.42,41.7,tarjeta,08006,2024-07-19 14:50:24
5000447,105585.0,3,2024-07-29 16:12:52,entregado,77.76,0.0,77.76,tarjeta,46023,2024-07-29 19:31:13
5000448,101434.0,1,2024-07-14 12:08:45,entregado,20.29,0.0,20.29,tarjeta,08036,2024-07-14 14:15:17
5000449,110695.0,2,2024-07-06 20:01:02,entregado,47.92,0.0,47.92,tarjeta,28050,2024-07-06 23:04:08
5000450,109486.0,2,2024-07-21 17:17:34,entregado,30.72,0.0,30.72,transferencia,28004,2024-07-21 18:31:20
5000451,114128.0,2,2024-08-17 12:02:23,entregado,24.41,0.0,24.41,tarjeta,28050,2024-08-17 15:14:36
5000452,102345.0,2,2024-06-06 19:58:08,en_preparacion,27.33,1.37,25.96,bizum,28001,
5000453,101273.0,1,2024-08-15 17:31:59,entregado,49.52,0.0,49.52,tarjeta,08026,2024-08-15 19:33:56
5000454,103276.0,4,2024-07-07 19:10:21,entregado,25.77,0.0,25.77,paypal,41003,2024-07-07 20:29:44
5000455,114648.0,2,2024-05-23 11:03:36,entregado,19.29,0.0,19.29,efectivo_entrega,28046,
5000456,104919.0,1,2024-08-10 18:19:21,devuelto,14.19,2.13,12.06,bizum,08019,
5000457,110311.0,3,2024-08-05 19:54:39,devuelto,28.87,0.0,28.87,bizum,46002,
5000458,108425.0,3,2024-05-28 10:37:14,cancelado,7.8,0.0,7.8,tarjeta,46011,
5000459,114834.0,2,2024-07-16 10:02:14,devuelto,16.31,0.82,15.49,tarjeta,28004,
5000460,105160.0,4,2024-07-26 13:54:29,entregado,83.81,0.0,83.81,tarjeta,41005,2024-07-26 16:53:11
5000461,113067.0,4,2024-07-08 18:46:26,entregado,35.2,3.52,31.68,efectivo_entrega,41008,2024-07-08 20:09:11
5000462,111713.0,3,2024-07-13 18:48:02,entregado,14.72,0.74,13.98,tarjeta,46005,2024-07-13 20:37:40
5000463,103942.0,2,2024-07-07 19:49:13,entregado,12.67,0.0,12.67,paypal,28016,2024-07-07 22:44:43
5000464,108512.0,4,2024-07-13 20:57:22,entregado,20.53,1.03,19.5,paypal,41013,2024-07-14 00:09:58
5000465,100992.0,2,2024-05-27 20:15:18,devuelto,33.53,3.35,30.18,efectivo_entrega,28033,
