producto_id,nombre,marca,categoria_id,precio_base,peso_kg,es_perecedero,dias_caducidad,activo,fecha_alta
3129,Producto Cama Eroski 500g,Eroski,24.0,5.2,2.91,false,,True,2022-10-30
3130,Producto Buscar Genérico 1L,Genérico,81.0,18.88,0.14,False,,True,2023-03-11
3131,Producto Principio Carrefour 250g,Carrefour,77.0,7.23,4.16,True,12.0,True,2023-09-10
3132,Producto Diversos Genérico 6ud,Genérico,77.0,10.33,4.32,TRUE,3.0,True,2023-01-25
3133,Producto Qué Auchan 250g,Auchan,32.0,21.55,1.32,False,,True,2024-02-13
3134,Producto Tierra Genérico 1kg,Genérico,21.0,7.48,3.85,True,5.0,True,2022-07-21
3135,Producto Respecto Eroski 1kg,Eroski,61.0,1.93,0.95,0,,True,2021-06-30
3136,Producto Forma Auchan 500g,Auchan,47.0,8.33,1.65,no,,True,2022-06-16
3137,Producto Económica Hacendado 1L,Hacendado,24.0,6.36,1.22,FALSE,,True,2020-11-26
3138,Producto Primer Auchan 500g,Auchan,73.0,7.09,2.79,no,,True,2022-10-17
3139,Producto Central Auchan 1L,Auchan,12.0,22.88,2.79,1,12.0,True,2020-12-14
3140,Producto Dolor Mercadona 1kg,Mercadona,40.0,7.95,0.47,no,,True,2020-06-17
3141,Producto Ellas Mercadona 1kg,Mercadona,35.0,9.64,3.92,FALSE,,True,2023-08-06
3142,Producto Habría Genérico pack 3,Genérico,63.0,1.51,4.81,False,,True,2021-07-24
3143,Producto Unos Hacendado 250g,Hacendado,30.0,23.36,3.01,0,,True,2023-03-30
3144,Producto María Dia 1L,Dia,57.0,14.83,0.28,FALSE,,True,2022-06-10
3145,Producto Sentido Hacendado 500ml,Hacendado,81.0,2.69,4.16,FALSE,,True,2023-06-07
3146,Producto Mediante Auchan 1L,Auchan,44.0,15.45,1.63,False,,True,2023-08-05
3147,Producto Libre Eroski 500ml,Eroski,52.0,24.49,1.4,no,,True,2024-02-22
3148,Producto Llegado Dia 1L,Dia,50.0,11.76,0.13,false,,True,2023-06-25
3149,Producto Oficial Genérico pack 3,Genérico,9.0,0.59,0.91,TRUE,11.0,True,2022-08-11
3150,Producto Autoridades Mercadona 12ud,Mercadona,71.0,13.67,3.26,FALSE,,True,2022-09-25
3151,Producto Civil Mercadona pack 3,Mercadona,12.0,16.96,4.07,False,,True,2020-02-10
3152,Producto Elementos Auchan 1kg,Auchan,54.0,21.05,4.92,false,,True,2023-12-14
3153,Producto Pie Carrefour pack 3,Carrefour,56.0,0.72,3.8,false,,True,2023-07-12
3154,Producto Espera Carrefour 500g,Carrefour,54.0,20.49,4.05,false,,True,2021-02-19
3155,Producto Si Dia 250g,Dia,72.0,7.37,3.55,0,,True,2020-10-07
3156,Producto Problema Mercadona 12ud,Mercadona,34.0,3.21,2.53,TRUE,5.0,True,2022-12-27
3157,Producto Práctica Eroski 1kg,Eroski,81.0,2.09,0.37,true,7.0,True,2021-04-24
3158,Producto Solamente Genérico 500ml,Genérico,38.0,5.19,4.96,no,,True,2021-06-11
3159,Producto Total Genérico 500ml,Genérico,77.0,17.17,0.06,0,,True,2020-01-10
3160,Producto Fin Mercadona 6ud,Mercadona,15.0,11.09,1.41,false,,True,2023-09-13
3161,Producto Algunos Auchan 6ud,Auchan,68.0,13.16,3.62,1,3.0,True,2022-05-29
3162,Producto Pie Genérico pack 3,Genérico,62.0,8.24,1.71,false,,True,2021-09-14
3163,Producto Ese Eroski 1L,Eroski,12.0,24.45,0.42,false,,True,2020-08-08
3164,Producto Peso Dia 500ml,Dia,30.0,2.03,0.19,FALSE,,True,2022-09-10
3165,Producto N Genérico 6ud,Genérico,12.0,21.08,2.39,sí,8.0,True,2020-02-17
3166,Producto Sí Genérico 1L,Genérico,51.0,23.61,3.12,FALSE,,True,2023-03-05
3167,Producto Conjunto Auchan 500g,Auchan,89.0,2.59,0.22,sí,8.0,True,2020-11-30
3168,Producto Hubiera Mercadona 1kg,Mercadona,17.0,2.01,0.32,false,,True,2021-10-14
3169,Producto Bueno Hacendado 500g,Hacendado,64.0,17.09,1.51,no,,True,2021-06-13
3170,Producto Estas Genérico 12ud,Genérico,21.0,6.2,3.32,FALSE,,False,2021-07-28
3171,Producto Respecto Auchan 12ud,Auchan,58.0,22.05,1.73,FALSE,,True,2023-01-25
3172,Producto Luz Auchan 6ud,Auchan,12.0,14.89,0.11,1,14.0,True,2023-04-21
3173,Producto Peor Genérico 1kg,Genérico,33.0,16.11,2.13,TRUE,14.0,True,2022-05-31
3174,Producto Mesa Carrefour 1kg,Carrefour,32.0,20.02,1.59,1,9.0,True,2020-05-11
3175,Producto Victoria Dia 1kg,Dia,54.0,4.1,1.75,FALSE,,True,2020-03-22
3176,Producto Medio Genérico 1kg,Genérico,10.0,1.89,4.18,0,,True,2020-09-01
3177,Producto Lejos Dia 1L,Dia,63.0,24.41,1.05,FALSE,,True,2022-08-17
3178,Producto Mi Eroski pack 3,Eroski,33.0,17.51,3.02,0,,True,2022-11-12
3179,Producto Hace Genérico 6ud,Genérico,83.0,15.58,0.85,FALSE,,True,2021-02-26
3180,Producto Miembros Auchan 1L,Auchan,14.0,23.03,3.48,no,,True,2022-10-25
3181,Producto Siendo Carrefour pack 3,Carrefour,36.0,18.49,1.69,False,,True,2022-01-24
3182,Producto Parecía Auchan 1kg,Auchan,35.0,20.73,0.1,True,8.0,False,2021-11-17
3183,Producto Medios Carrefour 500ml,Carrefour,23.0,11.28,4.57,no,,True,2021-02-28
3184,Producto Nadie Carrefour 1L,Carrefour,12.0,7.45,1.35,True,5.0,True,2023-03-18
3185,Producto Crisis Carrefour 1kg,Carrefour,79.0,5.29,1.35,true,4.0,False,2020-06-25
3186,Producto Libro Auchan 500g,Auchan,26.0,8.78,2.31,TRUE,8.0,True,2021-10-29
3187,Producto Estos Genérico 12ud,Genérico,30.0,22.01,0.76,1,5.0,True,2021-03-16
3188,Producto Padres Genérico 12ud,Genérico,33.0,17.5,2.18,0,,True,2022-11-19
3189,Producto Evitar Mercadona 1L,Mercadona,14.0,21.42,0.79,1,6.0,True,2022-01-25
3190,Producto Televisión Mercadona 1kg,Mercadona,44.0,21.35,4.43,FALSE,,True,2022-11-02
3191,Producto Mal Mercadona pack 3,Mercadona,19.0,19.87,0.88,0,,True,2020-03-11
3192,Producto Ley Dia pack 3,Dia,74.0,13.2,3.58,1,11.0,True,2021-09-06
3193,Producto Cuyo Auchan 500ml,Auchan,72.0,14.73,3.96,0,,True,2020-03-26
3194,Producto Los Carrefour 1L,Carrefour,35.0,11.57,1.13,1,9.0,True,2020-11-13
3195,Producto Llegar Carrefour 6ud,Carrefour,82.0,6.73,3.77,True,7.0,True,2024-01-08
3196,Producto Habían Carrefour 250g,Carrefour,54.0,11.89,2.16,False,,True,2023-04-07
3197,Producto Nacional Dia pack 3,Dia,61.0,8.26,0.94,0,,True,2023-04-02
3198,Producto Información Dia 500g,Dia,18.0,7.71,2.76,0,,True,2021-03-25
3199,Producto Éste Carrefour 500g,Carrefour,44.0,3.4,2.75,false,,True,2020-07-05
3200,Producto Los Dia 500ml,Dia,51.0,18.75,4.23,False,,True,2022-02-11
3201,Producto Ideas Carrefour 500ml,Carrefour,86.0,0.7,4.12,TRUE,9.0,True,2021-10-30
3202,Producto Fueron Mercadona 250g,Mercadona,83.0,12.05,3.82,0,,True,2020-07-19
3203,Producto Ex Carrefour 1L,Carrefour,59.0,18.21,1.21,True,12.0,True,2022-04-07
3204,Producto Valores Eroski pack 3,Eroski,68.0,8.84,4.24,1,9.0,True,2020-12-23
3205,Producto Congreso Carrefour pack 3,Carrefour,62.0,11.51,1.9,FALSE,,True,2022-05-17
3206,Producto Salida Dia 250g,Dia,25.0,12.74,1.81,false,,True,2022-11-03
3207,Producto Mira Eroski 12ud,Eroski,63.0,19.18,1.53,0,,True,2021-07-04
3208,Producto Cada Mercadona 250g,Mercadona,81.0,23.08,4.77,True,8.0,True,2021-09-08
3209,Producto Juicio Genérico 12ud,Genérico,86.0,24.5,1.98,True,11.0,True,2023-02-26
3210,Producto Había Hacendado 6ud,Hacendado,69.0,0.0,4.48,no,,True,2021-11-08
3211,Producto Al Eroski 1kg,Eroski,22.0,1.28,2.47,False,,True,2021-12-15
3212,Producto Solamente Auchan 500ml,Auchan,17.0,5.53,2.65,True,10.0,True,2020-04-30
3213,Producto Juicio Hacendado 1kg,Hacendado,75.0,8.5,1.99,false,,True,2021-05-01
3214,Producto Función Genérico 12ud,Genérico,25.0,12.21,4.78,true,6.0,True,2021-10-28
3215,Producto Energía Dia 12ud,Dia,35.0,20.53,0.84,0,,True,2021-09-20
3216,Producto Principales Genérico 1L,Genérico,48.0,12.8,1.41,0,,False,2022-09-21
3217,Producto Población Auchan 500g,Auchan,27.0,20.69,1.27,False,,True,2021-03-25
3218,Producto Unos Auchan pack 3,Auchan,81.0,11.83,0.5,TRUE,13.0,True,2021-09-21
3219,Producto Como Dia 500ml,Dia,67.0,10.07,4.26,FALSE,,True,2024-02-09
3220,Producto Luz Genérico 12ud,Genérico,31.0,11.71,0.96,False,,True,2020-09-23
3221,Producto Informe Eroski 250g,Eroski,59.0,6.36,1.41,false,,True,2024-01-12
3222,Producto Lleva Eroski 500g,Eroski,46.0,17.59,1.13,0,,True,2021-12-15
3223,Producto Industria Hacendado 6ud,Hacendado,79.0,2.37,3.84,1,8.0,True,2022-12-07
3224,Producto Semanas Dia 1L,Dia,30.0,12.89,0.41,False,,True,2021-07-16
3225,Producto Tanto Auchan 6ud,Auchan,68.0,18.77,2.01,FALSE,,False,2021-11-09
3226,Producto Señora Eroski 1kg,Eroski,23.0,8.5,2.45,no,,True,2020-06-13
3227,Producto Cuerpo Eroski 1L,Eroski,79.0,17.97,2.38,FALSE,,True,2021-11-07
3228,Producto Españoles Carrefour 250g,Carrefour,29.0,15.36,0.66,True,14.0,True,2021-09-14
3229,Producto Quiero Eroski 250g,Eroski,18.0,17.09,1.82,True,6.0,True,2020-05-02
3230,Producto Camino Carrefour pack 3,Carrefour,77.0,17.56,4.07,0,,True,2023-09-14
3231,Producto Algún Auchan 500ml,Auchan,22.0,11.37,0.29,no,,True,2023-03-04
3232,Producto Segunda Carrefour 6ud,Carrefour,34.0,22.75,0.13,1,3.0,True,2020-12-10
3233,Producto Aquella Mercadona 1L,Mercadona,52.0,17.15,4.8,1,4.0,True,2023-04-25
3234,Producto Grupo Eroski 1kg,Eroski,30.0,1.57,4.09,0,,True,2020-04-28
3235,Producto Recursos Carrefour 1L,Carrefour,89.0,23.38,2.17,False,,True,2022-09-10
3236,Producto Ante Dia 6ud,Dia,22.0,4.74,1.62,0,,True,2022-04-04
3237,Producto Recursos Carrefour 500g,Carrefour,67.0,16.61,3.14,true,3.0,True,2020-10-28
3238,Producto Propuesta Auchan 500ml,Auchan,36.0,19.29,4.95,FALSE,,True,2023-04-20
3239,Producto Últimos Carrefour 500ml,Carrefour,81.0,23.99,4.91,false,,True,2021-06-29
3240,Producto Entrada Dia 1kg,Dia,26.0,16.06,1.62,false,,True,2024-01-28
3241,Producto Fútbol Hacendado 6ud,Hacendado,70.0,0.92,2.27,FALSE,,True,2022-09-29
3242,Producto G Genérico 250g,Genérico,38.0,6.19,4.49,0,,True,2020-08-17
3243,Producto Número Mercadona 1L,Mercadona,63.0,15.67,1.9,sí,7.0,True,2020-06-08
3244,Producto Días Carrefour 250g,Carrefour,57.0,6.32,4.94,FALSE,,True,2021-02-01
3245,Producto Ello Carrefour 500ml,Carrefour,51.0,8.27,0.25,False,,True,2020-09-26
3246,Producto Francisco Eroski 500ml,Eroski,62.0,18.88,3.68,True,8.0,True,2020-08-25
3247,Producto Cultural Hacendado 1L,Hacendado,78.0,20.13,1.15,no,,True,2023-03-25
3248,Producto Boca Dia 1kg,Dia,75.0,11.33,4.36,1,4.0,True,2020-04-27
3249,Producto Frente Eroski 1kg,Eroski,15.0,23.48,0.91,True,11.0,True,2024-01-17
3250,Producto Volver Carrefour 500g,Carrefour,35.0,10.93,0.86,0,,True,2022-09-02
3251,Producto Control Carrefour 1L,Carrefour,63.0,7.92,4.84,0,,True,2021-12-21
3252,Producto Lejos Hacendado 6ud,Hacendado,70.0,10.25,2.23,true,11.0,True,2022-05-25
3253,Producto Cultural Mercadona 1kg,Mercadona,64.0,20.57,0.15,FALSE,,True,2022-06-19
3254,Producto Movimiento Mercadona 500ml,Mercadona,19.0,15.07,3.65,True,7.0,True,2022-11-24
3255,Producto Encuentran Auchan 500ml,Auchan,48.0,9.68,0.41,FALSE,,True,2023-10-02
3256,Producto Dejar Carrefour 1kg,Carrefour,69.0,22.94,4.32,TRUE,14.0,True,2022-09-25
3257,Producto Viejo Auchan 12ud,Auchan,71.0,23.53,1.9,no,,True,2024-03-12
3258,Producto Pensar Hacendado 12ud,Hacendado,84.0,22.17,0.67,0,,True,2021-05-17
3259,Producto Considera Carrefour 12ud,Carrefour,29.0,23.94,3.77,no,,True,2024-02-17
3260,Producto Sangre Eroski 6ud,Eroski,,17.55,4.64,false,,True,2021-05-06
3261,Producto Toda Auchan 250g,Auchan,40.0,23.07,3.55,no,,False,2021-11-14
3262,Producto Tiempo Dia pack 3,Dia,27.0,23.62,1.27,True,12.0,True,2021-12-29
3263,Producto Grupos Hacendado 500g,Hacendado,29.0,19.38,4.59,no,,True,2022-09-07
3264,Producto Ministro Hacendado 1L,Hacendado,84.0,21.95,2.16,TRUE,14.0,True,2023-05-22
3265,Producto Da Eroski 12ud,Eroski,77.0,14.85,3.77,FALSE,,True,2022-07-07
3266,Producto Vez Hacendado 6ud,Hacendado,20.0,20.44,1.09,TRUE,14.0,True,2021-06-30
3267,Producto Económica Hacendado 1kg,Hacendado,48.0,20.49,0.4,True,14.0,True,2020-04-25
3268,Producto Algún Eroski 500ml,Eroski,62.0,18.45,1.9,TRUE,14.0,True,2021-12-18
3269,Producto Puntos Carrefour 500g,Carrefour,71.0,11.53,0.97,no,,True,2020-02-28
3270,Producto Puede Mercadona 1L,Mercadona,32.0,6.84,2.07,0,,True,2021-07-26
3271,Producto Industria Hacendado 1kg,Hacendado,88.0,2.45,0.67,true,4.0,True,2021-03-21
3272,Producto Te Carrefour pack 3,Carrefour,83.0,12.38,0.1,false,,True,2022-09-28
3273,Producto Considera Eroski 250g,Eroski,9.0,2.86,0.09,0,,True,2024-02-27
3274,Producto Junio Auchan pack 3,Auchan,43.0,19.03,1.72,FALSE,,True,2020-05-20
3275,Producto Origen Dia 1L,Dia,52.0,23.54,1.92,0,,True,2022-07-11
3276,Producto Económica Mercadona 6ud,Mercadona,54.0,20.24,4.36,True,9.0,True,2021-08-20
3277,Producto Soy Hacendado 500g,Hacendado,26.0,21.78,3.51,True,6.0,True,2022-06-20
3278,Producto Jóvenes Eroski pack 3,Eroski,88.0,13.11,0.07,FALSE,,True,2024-01-22
3279,Producto Local Hacendado 6ud,Hacendado,50.0,21.89,3.69,False,,True,2023-02-21
3280,Producto Grado Genérico pack 3,Genérico,38.0,10.29,0.45,FALSE,,True,2020-03-04
3281,Producto Visto Eroski 500g,Eroski,69.0,18.48,1.02,1,5.0,True,2023-11-13
3282,Producto S Mercadona 250g,Mercadona,82.0,3.62,1.54,FALSE,,True,2022-06-07
3283,Producto Existencia Mercadona pack 3,Mercadona,79.0,4.61,0.62,no,,True,2020-10-19
3284,Producto Proyecto Carrefour 1L,Carrefour,39.0,4.67,3.51,FALSE,,True,2022-07-28
3285,Producto Necesario Carrefour 6ud,Carrefour,12.0,22.6,1.14,no,,True,2022-02-17
3286,Producto Toda Eroski 500g,Eroski,69.0,16.79,3.19,FALSE,,True,2024-01-27
3287,Producto Parte Mercadona 1L,Mercadona,51.0,23.32,3.02,False,,True,2021-11-30
3288,Producto Sino Eroski 12ud,Eroski,57.0,16.51,4.83,False,,True,2023-06-13
3289,Producto Distintas Carrefour 500ml,Carrefour,38.0,3.32,0.49,TRUE,14.0,True,2023-07-24
3290,Producto Propia Eroski 500g,Eroski,33.0,14.52,1.6,sí,9.0,True,2024-03-06
3291,Producto Consecuencia Dia 250g,Dia,9.0,14.95,1.97,True,9.0,True,2020-05-11
3292,Producto Mundial Mercadona 1kg,Mercadona,55.0,13.22,1.15,no,,True,2022-09-30
3293,Producto Misma Mercadona pack 3,Mercadona,77.0,8.23,1.52,no,,True,2020-03-01
3294,Producto Último Carrefour 500ml,Carrefour,67.0,4.06,4.02,False,,True,2023-01-04
3295,Producto Consejo Dia 500ml,Dia,85.0,12.8,1.4,False,,True,2024-03-19
3296,Producto Personal Auchan 1L,Auchan,82.0,12.62,1.91,0,,True,2022-03-25
3297,Producto Menor Carrefour 1L,Carrefour,51.0,21.27,1.16,no,,True,2022-08-05
3298,Producto Sea Mercadona pack 3,Mercadona,31.0,18.31,4.08,1,5.0,True,2021-07-19
3299,Producto Ningún Auchan 6ud,Auchan,79.0,10.84,1.77,false,,True,2023-11-26
3300,Producto Junto Genérico 500ml,Genérico,18.0,7.41,3.52,FALSE,,True,2021-08-24
3301,Producto Capital Carrefour 6ud,Carrefour,21.0,18.92,4.04,no,,True,2023-04-18
3302,Producto Esas Auchan 1kg,Auchan,47.0,14.63,2.44,false,,True,2022-11-20
3303,Producto Decía Carrefour 1L,Carrefour,35.0,18.51,3.64,1,12.0,True,2020-03-22
3304,Producto Costa Auchan 12ud,Auchan,27.0,17.14,0.33,True,8.0,True,2022-09-07
3305,Producto Medidas Hacendado 500g,Hacendado,31.0,24.51,2.99,no,,True,2021-06-03
3306,Producto Donde Eroski 12ud,Eroski,89.0,6.49,2.01,TRUE,7.0,True,2021-05-27
3307,Producto Gran Eroski 12ud,Eroski,31.0,19.5,3.37,false,,True,2022-05-16
3308,Producto Padres Mercadona 12ud,Mercadona,68.0,7.23,1.87,no,,True,2021-08-23
3309,Producto Cabeza Hacendado pack 3,Hacendado,19.0,16.2,1.16,0,,True,2021-01-26
3310,Producto Médico Auchan 500ml,Auchan,82.0,17.49,2.98,1,9.0,True,2023-08-15
3311,Producto Plaza Dia 1kg,Dia,64.0,2.93,4.55,sí,11.0,True,2024-02-07
3312,Producto Muerto Auchan pack 3,Auchan,11.0,2.06,2.72,FALSE,,True,2022-07-25
3313,Producto Cama Mercadona 1L,Mercadona,24.0,24.15,0.94,false,,True,2020-08-21
3314,Producto Aquella Hacendado pack 3,Hacendado,32.0,20.1,0.69,1,6.0,True,2020-05-06
3315,Producto Rey Genérico 500ml,Genérico,20.0,21.35,4.9,1,11.0,True,2022-10-27
3316,Producto Nuevo Carrefour 12ud,Carrefour,78.0,24.43,1.28,False,,False,2023-11-25
3317,Producto Ellas Mercadona 500ml,Mercadona,75.0,16.64,2.91,FALSE,,True,2021-04-26
3318,Producto Proyectos Dia 1L,Dia,75.0,17.34,0.27,False,,False,2022-10-16
3319,Producto Vivir Dia 1L,Dia,27.0,23.95,1.12,FALSE,,True,2022-10-25
3320,Producto Hablar Eroski 12ud,Eroski,25.0,2.31,1.94,true,5.0,True,2020-07-19
3321,Producto Actividades Dia 12ud,Dia,19.0,23.52,1.06,1,13.0,True,2023-01-06
3322,Producto Rosa Eroski 6ud,Eroski,33.0,14.3,2.58,False,,True,2020-05-11
3323,Producto Algún Dia 12ud,Dia,28.0,9.77,1.28,False,,True,2022-05-18
3324,Producto Hubiera Hacendado 12ud,Hacendado,77.0,2.11,1.85,false,,True,2022-09-26
3325,Producto Local Carrefour 1L,Carrefour,43.0,7.19,4.9,TRUE,6.0,True,2021-05-25
3326,Producto Volvió Mercadona 500g,Mercadona,22.0,4.8,1.57,FALSE,,True,2020-07-17
3327,Producto Puedo Hacendado 6ud,Hacendado,71.0,17.65,2.78,no,,True,2022-12-27
3328,Producto París Carrefour 6ud,Carrefour,15.0,23.68,1.76,0,,True,2024-01-11
3329,Producto Alrededor Genérico 12ud,Genérico,77.0,12.17,0.1,sí,11.0,True,2024-03-29
3330,Producto Precisamente Carrefour 12ud,Carrefour,25.0,14.4,4.6,True,13.0,True,2023-11-18
3331,Producto Televisión Eroski 12ud,Eroski,40.0,17.81,4.93,TRUE,10.0,True,2020-05-25
3332,Producto Pocos Auchan 1L,Auchan,44.0,7.97,4.74,FALSE,,True,2022-11-07
3333,Producto Principio Mercadona 500g,Mercadona,49.0,16.04,1.24,1,4.0,True,2022-02-28
3334,Producto Acción Hacendado 500ml,Hacendado,16.0,14.07,4.38,FALSE,,True,2020-01-29
3335,Producto Amor Eroski 1kg,Eroski,63.0,12.24,4.99,no,,True,2021-04-24
3336,Producto Cosas Auchan 250g,Auchan,24.0,15.59,3.74,no,,True,2024-01-17
3337,Producto Hizo Eroski 6ud,Eroski,77.0,6.47,4.76,False,,True,2021-06-14
3338,Producto R Eroski 250g,Eroski,76.0,15.37,3.39,False,,True,2023-04-05
3339,Producto Organización Carrefour 1kg,Carrefour,76.0,2.33,2.59,no,,True,2020-10-25
3340,Producto Sentido Auchan 12ud,Auchan,63.0,4.67,1.72,no,,True,2020-08-01
3341,Producto Primer Mercadona 500g,Mercadona,78.0,7.6,1.36,false,,False,2020-04-29
3342,Producto Nivel Genérico 12ud,Genérico,89.0,5.82,4.67,FALSE,,True,2023-08-04
3343,Producto Pasó Auchan pack 3,Auchan,13.0,1.9,2.33,true,7.0,True,2020-06-06
3344,Producto Económica Dia 1kg,Dia,9.0,10.34,2.18,True,6.0,True,2023-04-12
3345,Producto Allá Carrefour 12ud,Carrefour,74.0,3.52,0.82,no,,True,2023-07-21
3346,Producto Alrededor Auchan 12ud,Auchan,37.0,9.66,4.47,no,,True,2023-10-04
3347,Producto Televisión Hacendado pack 3,Hacendado,43.0,16.57,0.74,FALSE,,True,2020-02-28
3348,Producto Viene Dia 1L,Dia,9.0,3.2,0.71,True,9.0,True,2021-06-07
3349,Producto Pp Carrefour 1L,Carrefour,13.0,23.73,4.92,0,,True,2023-04-05
3350,Producto Lleva Genérico pack 3,Genérico,71.0,20.09,1.66,0,,True,2020-07-22
3351,Producto P Genérico 12ud,Genérico,,3.71,3.97,false,,True,2021-08-08
3352,Producto Pasado Genérico 250g,Genérico,53.0,19.29,3.41,TRUE,8.0,True,2020-09-09
3353,Producto Fin Eroski 250g,Eroski,85.0,11.13,2.46,TRUE,9.0,True,2023-07-15
3354,Producto Seguro Eroski 1kg,Eroski,28.0,6.6,4.33,False,,True,2023-04-12
3355,Producto Pensar Eroski 12ud,Eroski,40.0,5.35,4.06,False,,True,2023-06-10
3356,Producto Particular Genérico 1kg,Genérico,73.0,5.11,3.16,FALSE,,True,2020-09-14
3357,Producto Modelo Carrefour 12ud,Carrefour,24.0,1.43,4.65,false,,True,2021-11-10
3358,Producto Era Carrefour 500g,Carrefour,87.0,21.67,2.65,false,,True,2021-09-30
3359,Producto Puerta Carrefour 6ud,Carrefour,38.0,10.93,2.16,1,3.0,True,2022-11-16
3360,Producto Efectos Dia 500ml,Dia,43.0,23.59,1.27,false,,True,2021-01-03
3361,Producto Niveles Hacendado 250g,Hacendado,32.0,1.77,1.1,FALSE,,True,2021-11-21
3362,Producto Objetivo Hacendado 12ud,Hacendado,86.0,5.02,1.85,0,,True,2021-03-18
3363,Producto Sola Eroski 250g,Eroski,21.0,17.22,0.7,False,,True,2023-03-08
3364,Producto Precio Eroski 6ud,Eroski,55.0,6.33,2.94,1,4.0,True,2021-11-28
3365,Producto Estar Eroski 500g,Eroski,25.0,1.5,4.43,0,,True,2022-04-09
3366,Producto Centro Eroski pack 3,Eroski,33.0,23.16,2.76,sí,8.0,True,2021-04-25
3367,Producto Destino Mercadona 1L,Mercadona,69.0,13.56,0.68,True,9.0,True,2023-06-10
3368,Producto Película Mercadona 6ud,Mercadona,41.0,22.42,3.6,no,,True,2021-12-29
3369,Producto Jorge Auchan 12ud,Auchan,17.0,0.0,3.96,0,,True,2023-07-21
3370,Producto Dentro Eroski 1kg,Eroski,44.0,7.59,0.35,FALSE,,True,2021-07-25
3371,Producto Padres Eroski 12ud,Eroski,33.0,12.62,2.59,false,,True,2024-01-11
3372,Producto Demasiado Mercadona 12ud,Mercadona,65.0,14.27,3.06,FALSE,,True,2024-03-09
3373,Producto Julio Carrefour 1L,Carrefour,9.0,15.0,4.65,1,11.0,True,2021-12-18
3374,Producto Expresión Dia 500ml,Dia,76.0,21.38,1.38,TRUE,4.0,True,2021-03-13
3375,Producto Conciencia Genérico 1L,Genérico,14.0,7.64,4.71,False,,True,2021-08-16
3376,Producto Hijos Dia 250g,Dia,26.0,16.23,4.13,sí,11.0,True,2022-03-30
3377,Producto Empresas Eroski 6ud,Eroski,53.0,8.44,4.43,0,,True,2024-02-10
3378,Producto Poder Auchan 500ml,Auchan,26.0,8.44,4.09,TRUE,8.0,True,2023-06-22
3379,Producto Noche Carrefour 500ml,Carrefour,44.0,24.29,4.89,False,,True,2023-05-29
3380,Producto Quizá Hacendado 12ud,Hacendado,83.0,23.66,3.15,sí,12.0,True,2020-08-02
3381,Producto Vio Carrefour 6ud,Carrefour,65.0,7.08,4.05,False,,True,2021-01-23
3382,Producto Sólo Auchan 1L,Auchan,28.0,18.37,0.78,FALSE,,True,2022-09-23
3383,Producto Figura Carrefour pack 3,Carrefour,72.0,5.02,0.98,false,,True,2023-09-19
3384,Producto Música Eroski 500ml,Eroski,32.0,1.01,0.93,true,9.0,True,2022-05-11
3385,Producto Constitución Hacendado 1kg,Hacendado,33.0,2.26,4.55,true,9.0,True,2020-06-08
3386,Producto Metros Carrefour 250g,Carrefour,76.0,15.27,0.15,FALSE,,True,2023-08-07
3387,Producto Varias Carrefour 1L,Carrefour,14.0,19.36,4.7,sí,12.0,False,2023-08-15
3388,Producto Mientras Mercadona 500g,Mercadona,10.0,13.78,4.27,0,,True,2021-03-18
3389,Producto Gobierno Auchan pack 3,Auchan,26.0,20.47,2.42,FALSE,,True,2023-03-31
3390,Producto Nunca Eroski 500ml,Eroski,78.0,15.86,4.13,True,4.0,True,2021-02-27
3391,Producto Visto Genérico 12ud,Genérico,22.0,3.96,0.17,FALSE,,True,2023-11-07
3392,Producto Próximo Dia 500ml,Dia,27.0,6.02,1.95,0,,True,2020-08-16
3393,Producto Ocasión Auchan 1kg,Auchan,23.0,24.76,4.78,sí,7.0,True,2021-11-10
3394,Producto Sí Dia 500g,Dia,87.0,9.32,0.47,false,,False,2024-01-10
3395,Producto Corte Carrefour 12ud,Carrefour,28.0,13.49,3.41,0,,True,2020-12-10
3396,Producto Democracia Genérico 500ml,Genérico,47.0,9.03,4.59,TRUE,13.0,True,2021-12-01
3397,Producto Violencia Mercadona 500g,Mercadona,42.0,19.82,4.89,0,,True,2021-06-27
3398,Producto Jamás Dia 1kg,Dia,27.0,10.06,3.94,False,,True,2020-02-11
3399,Producto Medios Hacendado 12ud,Hacendado,17.0,24.0,0.5,TRUE,5.0,True,2020-03-23
3400,Producto Camino Dia 6ud,Dia,58.0,12.6,4.87,no,,True,2022-02-18
3401,Producto Vista Carrefour 1L,Carrefour,51.0,9.88,2.72,false,,True,2021-01-01
3402,Producto Antonio Mercadona 1L,Mercadona,77.0,9.91,2.14,FALSE,,True,2024-03-24
3403,Producto Hace Eroski 500g,Eroski,37.0,6.25,4.97,TRUE,3.0,True,2021-08-05
3404,Producto Proceso Carrefour 500g,Carrefour,69.0,1.95,4.25,no,,True,2020-02-13
3405,Producto Señor Dia pack 3,Dia,26.0,4.02,4.86,no,,True,2023-12-16
3406,Producto Año Carrefour 1L,Carrefour,40.0,1.86,4.81,true,14.0,True,2023-07-27
3407,Producto Consecuencia Eroski 12ud,Eroski,12.0,9.6,3.33,no,,True,2022-10-06
3408,Producto Palabras Mercadona 1kg,Mercadona,85.0,1.23,0.44,false,,True,2023-05-14
3409,Producto Días Mercadona 12ud,Mercadona,81.0,4.16,3.73,True,14.0,True,2020-08-01
